Image_ID,class,confidence,ymin,xmin,ymax,xmax
image_0792,1,0.857174218,0.569444444,0.61171875,0.759722222,0.6875
image_0792,0,0.835622251,0.604166667,0.40546875,0.779166667,0.5390625
image_0803,1,0.896122336,0.618055556,0.66328125,0.761111111,0.746875
image_0803,1,0.801854134,0.631944444,0.459375,0.716666667,0.5453125
image_0803,1,0.782133818,0.588888889,0.29375,0.740277778,0.42421875
image_0798,1,0.851976931,0.651388889,0.49609375,0.784722222,0.58359375
image_0798,0,0.813427687,0.575,0.62578125,0.779166667,0.71015625
image_0798,0,0.79744947,0.593055556,0.2671875,0.802777778,0.42734375
image_0764,1,0.847968757,0.702777778,0.33359375,0.854166667,0.47421875
image_0764,0,0.545785725,0.620833333,0.73125,0.983333333,0.93984375
image_0818,0,0.662994504,0.6,0.35546875,0.895833333,0.58046875
image_0818,0,0.460647136,0.043055556,0.15625,0.279166667,0.25859375
image_0763,0,0.600687206,0.677777778,0.671875,0.836111111,0.85859375
image_0768,0,0.853451133,0.675,0.06953125,0.797222222,0.22265625
image_0768,0,0.773362637,0.629166667,0.49453125,0.848611111,0.65859375
image_0768,0,0.698386729,0.693055556,0.27109375,0.847222222,0.36171875
image_0768,0,0.645470202,0.713888889,0.36171875,0.791666667,0.41875
image_0809,0,0.844350457,0.668055556,0.465625,0.784722222,0.55546875
image_0809,1,0.827959538,0.511111111,0.20625,0.783333333,0.390625
image_0809,1,0.808641732,0.658333333,0.59609375,0.791666667,0.7234375
image_0779,1,0.84998852,0.526388889,0.22109375,0.748611111,0.33125
image_0819,1,0.823424697,0.602777778,0.5359375,0.838888889,0.6671875
image_0819,0,0.80523634,0.725,0.37890625,0.845833333,0.51015625
image_0819,1,0.751015007,0.727777778,0.20703125,0.816666667,0.29375
image_0819,0,0.525476694,0.111111111,0.19453125,0.315277778,0.3015625
image_0836,0,0.835620701,0.609722222,0.24140625,0.791666667,0.371875
image_0836,0,0.782727838,0.684722222,0.43046875,0.783333333,0.51875
image_0836,1,0.7497949,0.675,0.6484375,0.793055556,0.79140625
image_0814,0,0.844015837,0.529166667,0.43125,0.838888889,0.61484375
image_0814,0,0.837112963,0.651388889,0.2734375,0.795833333,0.35546875
image_0814,1,0.76212132,0.726388889,0.76484375,0.825,0.878125
image_0787,1,0.884110332,0.573611111,0.1390625,0.820833333,0.246875
image_0828,0,0.874236405,0.655555556,0.67734375,0.888888889,0.78203125
image_0828,0,0.603186309,0.738888889,0.4140625,0.966666667,0.56015625
image_0828,1,0.491487086,0.6375,0.05703125,0.941666667,0.2796875
image_0838,0,0.940622687,0.508333333,0.53671875,0.727777778,0.62265625
image_0838,1,0.872415006,0.591666667,0.64609375,0.709722222,0.71875
image_0838,0,0.765332222,0.543055556,0.4375,0.711111111,0.5125
image_0784,1,0.818398356,0.597222222,0.3046875,0.875,0.4578125
image_0784,0,0.779998183,0.743055556,0.1375,0.872222222,0.2578125
image_0784,1,0.633218825,0.738888889,0.503125,0.890277778,0.64140625
image_0784,1,0.471385777,0.031944444,0.15859375,0.275,0.259375
image_0782,0,0.888376951,0.540277778,0.27421875,0.734722222,0.38828125
image_0782,1,0.853883743,0.590277778,0.5203125,0.736111111,0.58984375
image_0782,1,0.762032032,0.647222222,0.65625,0.7625,0.7765625
image_0771,1,0.901976526,0.626388889,0.23671875,0.808333333,0.38203125
image_0771,0,0.493253201,0.858333333,0.428125,0.980555556,0.5578125
image_0820,0,0.835627496,0.676388889,0.73046875,0.798611111,0.86640625
image_0820,0,0.752473533,0.6875,0.46796875,0.843055556,0.59375
image_0820,1,0.709720731,0.644444444,0.2640625,0.858333333,0.41171875
image_0817,1,0.83431685,0.763888889,0.596875,0.881944444,0.678125
image_0817,1,0.545770824,0.563888889,0.19765625,0.909722222,0.440625
image_0817,0,0.503035307,0.805555556,0.48828125,0.893055556,0.5609375
image_0817,0,0.444668531,0.044444444,0.15859375,0.277777778,0.2578125
image_0785,0,0.863568366,0.6,0.665625,0.845833333,0.8046875
image_0785,1,0.827766657,0.722222222,0.15703125,0.866666667,0.23359375
image_0785,1,0.810889423,0.715277778,0.375,0.8875,0.51640625
image_0785,0,0.538189888,0.019444444,0.1625,0.308333333,0.26484375
image_0835,1,0.861605644,0.711111111,0.73359375,0.836111111,0.828125
image_0835,0,0.804258108,0.519444444,0.49609375,0.841666667,0.64140625
image_0835,1,0.719650805,0.701388889,0.16328125,0.830555556,0.2859375
image_0775,1,0.83938396,0.683333333,0.17578125,0.793055556,0.2828125
image_0775,0,0.620794713,0.623611111,0.68515625,0.866666667,0.8328125
image_0775,0,0.586510658,0.676388889,0.390625,0.9625,0.56875
image_0778,0,0.915430427,0.623611111,0.196875,0.829166667,0.315625
image_0778,1,0.759366691,0.526388889,0.75078125,0.85,0.92265625
image_0778,0,0.752696395,0.694444444,0.35625,0.856944444,0.46640625
image_0777,1,0.713301778,0.711111111,0.38515625,0.873611111,0.5125
image_0777,0,0.605057299,0.619444444,0.68046875,0.890277778,0.89296875
image_0832,1,0.798175335,0.679166667,0.7421875,0.775,0.846875
image_0832,0,0.725470185,0.622222222,0.43515625,0.813888889,0.58359375
image_0800,0,0.876344323,0.611111111,0.44453125,0.722222222,0.51484375
image_0800,1,0.871501088,0.658333333,0.646875,0.747222222,0.7046875
image_0800,1,0.864683449,0.586111111,0.19375,0.748611111,0.325
image_0811,1,0.868952334,0.595833333,0.32265625,0.755555556,0.471875
image_0831,1,0.811891198,0.65,0.34296875,0.744444444,0.44140625
image_0831,0,0.616225243,0.534722222,0.0734375,0.776388889,0.28125
image_0824,0,0.831836343,0.598611111,0.1890625,0.765277778,0.34140625
image_0824,0,0.802097142,0.540277778,0.4375,0.763888889,0.54921875
image_0824,1,0.794002473,0.544444444,0.646875,0.823611111,0.81015625
image_0766,1,0.915296793,0.716666667,0.60625,0.844444444,0.72890625
image_0766,1,0.865823269,0.655555556,0.4125,0.811111111,0.53125
image_0766,1,0.615816534,0.626388889,0.15078125,0.8,0.315625
image_0753,0,0.859527349,0.680555556,0.18984375,0.888888889,0.3546875
image_0753,1,0.506187677,0.694444444,0.59375,0.8375,0.73359375
image_0753,0,0.463279814,0.904166667,0.43359375,0.997222222,0.56328125
image_0753,0,0.430073678,0.041666667,0.159375,0.279166667,0.26171875
image_0793,0,0.879566073,0.668055556,0.1390625,0.883333333,0.271875
image_0793,1,0.860644281,0.756944444,0.5296875,0.904166667,0.66171875
image_0793,1,0.689591348,0.536111111,0.69921875,0.904166667,0.9265625
image_0805,1,0.876507401,0.652777778,0.47265625,0.772222222,0.5453125
image_0805,1,0.796213031,0.461111111,0.215625,0.808333333,0.38671875
image_0807,1,0.929581046,0.576388889,0.6796875,0.784722222,0.75390625
image_0807,1,0.731594443,0.511111111,0.4703125,0.815277778,0.6171875
image_0758,1,0.89160943,0.555555556,0.2671875,0.738888889,0.3703125
image_0758,0,0.804956317,0.527777778,0.48203125,0.776388889,0.60625
image_0758,0,0.77405262,0.593055556,0.38125,0.758333333,0.4796875
image_0765,1,0.904029846,0.625,0.6671875,0.808333333,0.74296875
image_0765,1,0.890270472,0.573611111,0.196875,0.8125,0.30703125
image_0765,1,0.818053961,0.526388889,0.4953125,0.780555556,0.6109375
image_0839,1,0.886010587,0.558333333,0.6890625,0.784722222,0.82421875
image_0783,0,0.868125379,0.545833333,0.40546875,0.826388889,0.5234375
image_0772,1,0.847367167,0.619444444,0.70859375,0.761111111,0.82734375
image_0789,0,0.864479959,0.543055556,0.30546875,0.772222222,0.3875
image_0789,0,0.861930728,0.672222222,0.43046875,0.763888889,0.4875
image_0789,0,0.67398411,0.6625,0.54453125,0.777777778,0.6078125
image_0822,0,0.7055825,0.702777778,0.38828125,0.823611111,0.48828125
image_0822,0,0.523109317,0.631944444,0.20625,0.847222222,0.353125
image_0825,1,0.955897689,0.570833333,0.0984375,0.754166667,0.18203125
image_0825,1,0.871050894,0.622222222,0.321875,0.783333333,0.41953125
image_0825,1,0.817527175,0.533333333,0.78125,0.776388889,0.9515625
image_0786,1,0.840019464,0.768055556,0.20625,0.891666667,0.3265625
image_0786,1,0.807928741,0.786111111,0.36953125,0.9125,0.46796875
image_0786,0,0.748344958,0.001388889,0.13828125,0.263888889,0.24765625
image_0786,0,0.594376981,0.7125,0.690625,0.911111111,0.8765625
image_0754,1,0.812981784,0.601388889,0.34453125,0.943055556,0.4953125
image_0754,1,0.575371802,0.575,0.57890625,0.918055556,0.78359375
image_0754,0,0.429477394,0,0.10234375,0.238888889,0.22578125
image_0810,0,0.871352613,0.634722222,0.48984375,0.740277778,0.546875
image_0810,0,0.821478784,0.609722222,0.34921875,0.697222222,0.44296875
image_0810,1,0.807805061,0.561111111,0.58984375,0.758333333,0.75625
image_0788,1,0.867784917,0.551388889,0.28984375,0.790277778,0.4125
image_0780,1,0.840394258,0.594444444,0.44375,0.765277778,0.57265625
image_0837,1,0.816140711,0.655555556,0.65,0.822222222,0.778125
image_0770,1,0.828576088,0.602777778,0.33203125,0.806944444,0.4359375
image_0770,1,0.716484547,0.640277778,0.6140625,0.888888889,0.80546875
image_0770,1,0.53163296,0.654166667,0.4578125,0.880555556,0.56171875
image_0761,1,0.69851321,0.601388889,0.36640625,0.883333333,0.53828125
image_0761,1,0.598655879,0.648611111,0.028125,0.802777778,0.19765625
image_0823,1,0.880728781,0.631944444,0.26640625,0.802777778,0.425
image_0823,0,0.543395638,0.693055556,0.50703125,0.791666667,0.65703125
image_0790,0,0.827012599,0.526388889,0.25390625,0.761111111,0.3625
image_0790,1,0.809785903,0.666666667,0.63125,0.759722222,0.7265625
image_0790,0,0.707447529,0.658333333,0.43671875,0.7625,0.58125
image_0794,0,0.848286331,0.573611111,0.39609375,0.6875,0.4703125
image_0794,0,0.831364572,0.597222222,0.7609375,0.722222222,0.87890625
image_0794,0,0.748720706,0.611111111,0.2734375,0.681944444,0.35
image_0826,0,0.651218772,0.630555556,0.471875,0.9125,0.70625
image_0806,1,0.744869053,0.634722222,0.3625,0.847222222,0.50234375
image_0806,1,0.732263565,0.590277778,0.703125,0.852777778,0.87578125
image_0795,1,0.66510272,0.627777778,0.05859375,0.819444444,0.22890625
image_0757,1,0.887597144,0.638888889,0.39765625,0.765277778,0.45859375
image_0757,0,0.822674811,0.661111111,0.28203125,0.752777778,0.36484375
image_0757,1,0.786718547,0.638888889,0.51328125,0.756944444,0.6578125
image_0773,1,0.853765368,0.611111111,0.525,0.741666667,0.6
image_0773,0,0.785086155,0.669444444,0.60625,0.768055556,0.7125
image_0773,0,0.761868298,0.602777778,0.24609375,0.775,0.37734375
image_0829,0,0.880638957,0.669444444,0.22578125,0.8,0.31796875
image_0829,1,0.718743384,0.609722222,0.48046875,0.975,0.70625
image_0801,1,0.794106364,0.508333333,0.6125,0.755555556,0.74296875
image_0801,0,0.638565719,0.629166667,0.4515625,0.754166667,0.52578125
image_0801,0,0.550041437,0.598611111,0.325,0.711111111,0.44765625
image_0756,1,0.844323814,0.516666667,0.48515625,0.768055556,0.58515625
image_0756,1,0.835996509,0.636111111,0.3515625,0.779166667,0.4328125
image_0776,1,0.886592925,0.645833333,0.36640625,0.770833333,0.44296875
image_0776,1,0.844585359,0.576388889,0.0984375,0.790277778,0.2453125
image_0797,0,0.887881815,0.613888889,0.35625,0.795833333,0.47578125
image_0797,0,0.847021639,0.651388889,0.1640625,0.743055556,0.21953125
image_0797,1,0.798736095,0.676388889,0.58046875,0.763888889,0.6890625
image_0799,0,0.912323296,0.616666667,0.6765625,0.752777778,0.72421875
image_0799,1,0.882507563,0.531944444,0.48828125,0.756944444,0.56796875
image_0799,1,0.835484087,0.615277778,0.2453125,0.740277778,0.3296875
image_0813,1,0.897341549,0.548611111,0.33515625,0.772222222,0.4828125
image_0813,1,0.800083458,0.659722222,0.5953125,0.736111111,0.696875
image_0767,0,0.458414942,0.843055556,0.43203125,1,0.56015625
image_0915,0,0.754839599,0.725,0.3390625,0.961111111,0.50625
image_0915,0,0.60937804,0,0.08046875,0.188888889,0.20703125
image_0915,1,0.479817629,0.702777778,0.5328125,0.955555556,0.7578125
image_0915,0,0.426805377,0.002777778,0.24140625,0.223611111,0.32734375
image_0903,0,0.822544515,0.533333333,0.4453125,0.765277778,0.525
image_0896,1,0.621149778,0.525,0.3296875,0.936111111,0.53046875
image_0896,1,0.536894679,0.711111111,0.62734375,1,0.86953125
image_0877,1,0.870134354,0.619444444,0.67421875,0.701388889,0.75078125
image_0877,0,0.851978242,0.55,0.3203125,0.693055556,0.4328125
image_0841,0,0.841186583,0.638888889,0.721875,0.783333333,0.803125
image_0841,0,0.834734857,0.651388889,0.26171875,0.756944444,0.346875
image_0841,0,0.815485775,0.620833333,0.4796875,0.761111111,0.63515625
image_0898,0,0.870788634,0.704166667,0.80390625,0.834722222,0.90390625
image_0898,0,0.750131249,0.672222222,0.584375,0.809722222,0.71484375
image_0855,1,0.688684702,0.626388889,0.45625,0.726388889,0.56953125
image_0871,0,0.920381427,0.4875,0.421875,0.698611111,0.496875
image_0919,1,0.795700729,0.673611111,0.39140625,0.843055556,0.525
image_0894,1,0.88743031,0.531944444,0.59140625,0.784722222,0.69453125
image_0865,0,0.884501755,0.618055556,0.5734375,0.704166667,0.65625
image_0865,0,0.795924127,0.576388889,0.41015625,0.733333333,0.53984375
image_0862,0,0.875193,0.520833333,0.465625,0.754166667,0.57109375
image_0862,0,0.794357061,0.565277778,0.24765625,0.718055556,0.3265625
image_0862,0,0.777340889,0.601388889,0.66484375,0.745833333,0.7359375
image_0881,1,0.870446146,0.561111111,0.5109375,0.823611111,0.6203125
image_0881,0,0.785839856,0.643055556,0.353125,0.854166667,0.484375
image_0881,0,0.632341266,0.058333333,0.16953125,0.272222222,0.275
image_0921,0,0.899335563,0.531944444,0.7015625,0.758333333,0.803125
image_0921,1,0.883736193,0.634722222,0.4421875,0.730555556,0.51953125
image_0914,0,0.835875392,0.766666667,0.66171875,0.923611111,0.7734375
image_0914,0,0.768691182,0.706944444,0.228125,0.926388889,0.37421875
image_0914,0,0.654540718,0,0.13515625,0.2625,0.240625
image_0914,0,0.619479954,0.758333333,0.44140625,0.872222222,0.57109375
image_0869,1,0.82736814,0.598611111,0.30234375,0.791666667,0.459375
image_0869,0,0.739406824,0.640277778,0.58828125,0.770833333,0.68359375
image_0897,1,0.883870184,0.688888889,0.640625,0.825,0.746875
image_0897,1,0.748343647,0.633333333,0.36875,0.877777778,0.496875
image_0911,1,0.902577281,0.623611111,0.4703125,0.754166667,0.59375
image_0857,1,0.82638669,0.608333333,0.00546875,0.752777778,0.1375
image_0923,0,0.901794672,0.643055556,0.38046875,0.806944444,0.45625
image_0923,0,0.806579173,0.581944444,0.03359375,0.8,0.203125
image_0873,0,0.802518487,0.566666667,0.3359375,0.723611111,0.46640625
image_0873,1,0.79172641,0.640277778,0.65234375,0.727777778,0.71796875
image_0916,0,0.911087036,0.597222222,0.36171875,0.801388889,0.4453125
image_0916,0,0.870340168,0.663888889,0.47734375,0.781944444,0.56015625
image_0916,1,0.792283356,0.659722222,0.653125,0.763888889,0.71953125
image_0909,0,0.894438922,0.636111111,0.27265625,0.827777778,0.421875
image_0909,1,0.792692482,0.647222222,0.53125,0.895833333,0.64453125
image_0917,0,0.803965747,0.611111111,0.146875,0.863888889,0.25859375
image_0917,1,0.798944354,0.634722222,0.334375,0.872222222,0.415625
image_0917,0,0.687690556,0.691666667,0.5328125,0.915277778,0.6203125
image_0876,1,0.929298401,0.493055556,0.4984375,0.702777778,0.578125
image_0876,0,0.810908854,0.616666667,0.32109375,0.701388889,0.4046875
image_0876,1,0.791402996,0.631944444,0.74375,0.716666667,0.81171875
image_0908,0,0.868604183,0.604166667,0.6109375,0.731944444,0.72421875
image_0908,0,0.656858444,0.655555556,0.4484375,0.719444444,0.525
image_0908,0,0.631254971,0.631944444,0.2875,0.716666667,0.409375
image_0866,1,0.835911214,0.513888889,0.4859375,0.783333333,0.615625
image_0870,0,0.854523361,0.565277778,0.3515625,0.708333333,0.46875
image_0864,0,0.959036469,0.493055556,0.4140625,0.698611111,0.496875
image_0864,0,0.857948124,0.609722222,0.63828125,0.722222222,0.69765625
image_0864,0,0.783155978,0.630555556,0.72890625,0.725,0.79609375
image_0891,0,0.943027258,0.584722222,0.41796875,0.779166667,0.4953125
image_0891,0,0.721960545,0.609722222,0.05703125,0.804166667,0.2109375
image_0853,1,0.847345412,0.647222222,0.3890625,0.841666667,0.50078125
image_0872,1,0.929938495,0.5,0.4453125,0.729166667,0.521875
image_0844,0,0.855152607,0.522222222,0.44921875,0.7375,0.546875
image_0844,0,0.843466997,0.602777778,0.70703125,0.730555556,0.7921875
image_0844,1,0.772251189,0.6375,0.59140625,0.718055556,0.69140625
image_0890,0,0.539106786,0.694444444,0.05703125,0.958333333,0.1578125
image_0920,0,0.770921111,0.627777778,0.35546875,0.840277778,0.471875
image_0920,1,0.768239141,0.638888889,0.634375,0.838888889,0.80859375
image_0904,1,0.715347707,0.620833333,0.434375,0.852777778,0.53828125
image_0904,1,0.700771749,0.634722222,0.66171875,0.798611111,0.78125
image_0846,1,0.757593155,0.598611111,0.5765625,0.795833333,0.72265625
image_0863,0,0.861373305,0.523611111,0.15625,0.7625,0.2875
image_0905,0,0.875480294,0.669444444,0.6640625,0.781944444,0.75390625
image_0905,1,0.840493977,0.609722222,0.44765625,0.763888889,0.57265625
image_0856,1,0.876149774,0.531944444,0.278125,0.781944444,0.37734375
image_0856,0,0.854548395,0.613888889,0.528125,0.843055556,0.64140625
image_0882,0,0.813272119,0.65,0.24453125,0.820833333,0.40625
image_0882,0,0.490835786,0.093055556,0.1890625,0.298611111,0.2734375
image_0887,1,0.787929654,0.541666667,0.37578125,0.827777778,0.48671875
image_0895,1,0.825756669,0.5625,0.27890625,0.819444444,0.421875
image_0922,0,0.869327486,0.666666667,0.62109375,0.779166667,0.721875
image_0922,1,0.793292165,0.509722222,0.03203125,0.7375,0.115625
image_0922,0,0.761713147,0.675,0.48203125,0.770833333,0.615625
image_0892,1,0.910405874,0.586111111,0.209375,0.786111111,0.3484375
image_0861,1,0.920096517,0.566666667,0.49140625,0.7625,0.59765625
image_0899,1,0.820700824,0.608333333,0.36328125,0.756944444,0.4875
image_0899,0,0.646581411,0.655555556,0.52109375,0.754166667,0.63515625
image_0899,0,0.444358975,0.861111111,0.4390625,0.979166667,0.56171875
image_0912,1,0.838220417,0.694444444,0.47109375,0.834722222,0.54453125
image_0912,0,0.764141262,0.019444444,0.16015625,0.2625,0.25546875
image_0912,0,0.618837714,0.686111111,0.2703125,0.838888889,0.4578125
image_0852,0,0.950171351,0.531944444,0.40546875,0.736111111,0.48828125
image_0852,1,0.857676387,0.638888889,0.32578125,0.741666667,0.396875
image_0852,0,0.85041362,0.659722222,0.5265625,0.743055556,0.59375
image_0859,0,0.916938066,0.506944444,0.33359375,0.734722222,0.45
image_0859,0,0.846993208,0.633333333,0.1515625,0.713888889,0.234375
image_0859,0,0.835997343,0.547222222,0.71171875,0.7625,0.796875
image_0867,0,0.774152219,0.631944444,0.73515625,0.873611111,0.87734375
image_0867,1,0.598370373,0.694444444,0.26015625,0.872222222,0.4828125
image_0880,0,0.848488271,0.715277778,0.66484375,0.884722222,0.78828125
image_0880,0,0.671533823,0.698611111,0.44765625,0.881944444,0.6296875
image_0880,0,0.650552094,0.654166667,0.18359375,0.902777778,0.41875
image_0880,0,0.605595231,0.006944444,0.09921875,0.219444444,0.221875
image_0913,1,0.903506994,0.822222222,0.23984375,0.970833333,0.35546875
image_0860,0,0.851278782,0.663888889,0.4546875,0.85,0.6140625
image_0860,1,0.848579168,0.641666667,0.2234375,0.841666667,0.37265625
image_0860,0,0.744039416,0.579166667,0.74296875,0.843055556,0.9421875
image_0918,1,0.796108067,0.577777778,0.54375,0.802777778,0.6546875
image_0918,0,0.663494051,0.691666667,0.4109375,0.791666667,0.4921875
image_0918,1,0.627418697,0.6875,0.1390625,0.809722222,0.27890625
image_0849,1,0.814085782,0.663888889,0.3875,0.854166667,0.5609375
image_0849,0,0.756059647,0.005555556,0.1390625,0.256944444,0.23984375
